"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024127","2012-05","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1.43",",,,W","1011.1",",,,W","869.0",",,,W","9.10",",,,W","3.8",",W","40.8","X","27.2",",X","4",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","20",",X","2",",X","","","","","20120507","+,,X","20120531","+,,X","20120531","+,,X","4","","20120518",",,X","20120521",",,X","3.3",",X,07,+","0",",,X,31,+","0",",,X,31,+","7.9",",,X,18,","34.4",",X,21,","2790.0","X","","","","","88.0",",X","","","","","","","","","","","","","","","","","","","","","18.4",",,,X","","","40",",,,W","21",",,,W","66",",,,W","0",",,,X","16.37",",X","23.29",",,,X","9.45",",,,X","","","","","250",",X","220",",X","","","","","","","15.6",",X","20.1",",X","","","",""
"USW00024127","2012-06","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","0.49",",,,W","1008.1",",,,W","867.7",",,,W","11.64",",,,W","4.4",",W","205.6","X","164.8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","15",",X","","","","","20120606",",,X","20120630","+,,X","20120630","+,,X","","","20120605","+,,X","20120628","+,,X","5.0",",X,06,","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,05,+","38.3",",X,28,+","2812.2","X","","","","","22.2",",X","","","","","","","","","","","","","","","","","","","","","0.0",",T,,X","","","25",",,,W","12",",,,W","45",",,,W","0",",,,X","23.09",",X","31.30",",,,X","14.87",",,,X","","","","","290",",X","280",",X","","","","","","","17.4",",X","21.9",",X","","","",""
"USW00024127","2012-07","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","8.61",",,,W","1010.6",",,,W","870.9",",,,W","16.49",",,,W","4.2",",W","501.5","X","295.9",",X","6",",X","3",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","31",",X","26",",X","1","","","","20120716","+,,X","20120731","+,,W","20120731","+,,W","4","","20120705",",,X","20120712","+,,X","17.2",",X,16,+","0",",,W,31,+","0",",,W,31,+","7.4",",,X,05,","39.4",",X,12,+","0.0","X","","","","","0.0",",X","","","","","","","","","","","","","","","","","","","","","18.6",",,,X","","","34",",,,W","17",",,,W","57",",,,W","0",",,,W","27.88",",X","34.93",",,,X","20.82",",,,X","","","","","250",",X","180",",X","","","","","","","17.4",",X","23.2",",X","","","",""
"USW00024127","2012-08","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","7.55",",,,W","1011.2",",,,W","871.3",",,,W","15.78",",,,W","3.5",",X","789.1","X","287.6",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","29",",X","","","","","20120825",",,X","20120831","+,,X","20120831","+,,X","5","","20120831",",,X","20120808",",,X","16.1",",X,25,","0",",,X,31,+","0",",,X,31,+","7.1",",,X,31,","39.4",",X,08,","0.0","X","","","","","0.0",",X","","","","","","","","","","","","","","","","","","","","","7.4",",,,X","","","30",",,,W","15",",,,W","50",",,,W","0",",,,X","27.61",",X","34.59",",,,X","20.63",",,,X","","","","","170",",X","180",",X","","","","","","","17.9",",X","22.8",",X","","","",""
"USW00024127","2012-09","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","4.47",",,,W","1015.8",",,,W","873.9",",,,W","12.17",",,,W","3.2",",X","877.7","X","88.6",",X","3",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","2",",X","1","","","","20120913",",,X","20120930","+,,X","20120930","+,,X","2","","20120901",",,X","20120909",",,X","10.0",",X,13,","0",",,X,30,+","0",",,X,30,+","10.4",",,X,01,","33.9",",X,09,","4.7","X","","","","","4.7",",X","","","","","","","","","","","","","","","","","","","","","14.0",",,,X","","","39",",,,W","20",",,,W","63",",,,W","0",",,,X","21.13",",X","28.32",",,,X","13.94",",,,X","","","","","350",",X","350","1,X","","","","","","","17.0",",X","20.6","1,X","","","",""
"USW00024127","2012-10","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","0.48",",,,W","1016.0",",,,W","872.2",",,,W","6.81",",,,W","3.1",",X","881.4","X","3.7",",X","6",",X","4",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","16",",X","0",",X","3","","","","20121026",",,X","20121031","+,,X","20121025",",,X","3","","20121012",",,X","20121002",",,X","-1.7",",X,26,","0",",,X,31,+","8",",,X,25,","12.7",",,X,12,","28.9",",X,02,","175.5","X","","","","","170.8",",X","","","","","","","","","","","","","","","","","","","","","38.9",",,,X","","","48",",,,W","27",",,,W","72",",,,W","8",",,,X","12.94",",X","19.68",",,,X","6.20",",,,X","","","","","340",",X","310",",X","","","","","","","17.4",",X","21.9",",X","","","",""
"USW00024127","2012-11","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","-0.34","2,,,W","1020.6","2,,,W","875.1","2,,,W","3.91","2,,,W","3.2",",X","881.4","X","0.0",",X","5",",X","3",",X","1",",X","6",",X","3",",X","0",",X","14",",X","1",",X","2",",X","0",",X","","","","","20121112","+,,X","20121111",",,X","20121110",",,X","1","","20121109",",,X","20121108",",,X","-6.1",",X,12,+","203",",,X,11,","216",",,X,10,","27.2",",,X,09,","22.2",",X,08,","500.5","X","","","","","325.0",",X","","","","","","","","","","","","","","","","","","","","","42.2",",,,X","","","63",",,,W","41",",,,W","83",",,,W","386",",,,X","7.50",",X","13.11",",,,X","1.88",",,,X","","","","","180",",X","180",",X","","","","","","","16.5",",X","21.0",",X","","","",""
"USW00024127","2012-12","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","-4.18","1,,,W","1016.2","2,,,W","869.8","2,,,W","-0.69","1,,,W","3.6",",X","881.4","X","0.0",",X","14",",X","7",",X","0",",X","9",",X","5",",X","0",",X","18",",X","8",",X","0",",X","0",",X","10","","","","20121231",",,X","20121228","+,,X","20121208",",,X","1","","20121224",",,X","20121202",",,X","-11.1",",X,31,","127",",,X,28,+","86",",,X,08,","5.8",",,X,24,","14.4",",X,02,","1021.1","X","","","","","520.6",",X","","","","","","","","","","","","","","","","","","","","","35.2",",,,X","","","70",",,,W","53",",,,W","87",",,,W","334",",,,X","1.54",",X","5.10",",,,X","-2.02",",,,X","","","","","180",",X","180",",X","","","","","","","17.9",",X","24.1",",X","","","",""
"USW00024127","2013-01","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","-10.73","3,,,W","1030.7","3,,,W","879.3","3,,,W","-8.65","3,,,W","2.4",",X","0.0","W","0.0",",X","9",",X","4",",X","0",",X","31",",X","6",",X","2",",X","30",",X","24",",X","0",",X","0",",X","3","","1","","20130114",",,X","20130128",",,X","20130127",",,X","","","20130127",",,X","20130110",",,X","-18.9",",X,14,","305",",,X,28,","236",",,X,27,","14.7",",,X,27,","9.4",",X,10,","1806.2","W","","","","","785.1",",X","","","","","","","","","","","","","","","","","","","","","38.7",",,,X","","","80",",,,W","67",",,,W","91",",,,W","604",",,,X","-6.99",",X","-3.02",",,,X","-10.97",",,,X","","","","","170",",X","170",",X","","","","","","","14.8",",X","18.8",",X","","","",""
"USW00024127","2013-02","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","","","","","","","","","2.6",",X","0.0","W","0.0",",X","8",",X","3",",X","0",",X","27",",X","4",",X","0",",X","28",",X","8",",X","0",",X","0",",X","5","","","","20130212",",,X","20130201",",,X","20130223",",,X","","","20130223",",,X","20130219",",,X","-12.8",",X,12,","203",",,X,01,","157",",,X,23,","6.9",",,X,23,","10.6",",X,19,","2372.0","W","","","","","565.8",",X","","","","","","","","","","","","","","","","","","","","","17.4",",,,X","","","76",",,,W","59",",,,W","90",",,,W","373",",,,X","-1.88",",X","2.28",",,,X","-6.03",",,,X","","","","","230",",X","230",",X","","","","","","","16.1",",X","21.5",",X","","","",""
"USW00024127","2013-03","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","-2.44",",,,W","1017.7",",,,W","872.4",",,,W","2.89",",,,W","3.0",",X","0.0","W","0.0",",X","6",",X","3",",X","0",",X","1",",X","2",",X","0",",X","12",",X","0",",X","2",",X","0",",X","2","","","","20130323",",,X","20130323",",,X","20130322","+,,X","","","20130303",",,X","20130314",",,X","-5.6",",X,23,","25",",,X,23,","25",",,X,22,+","8.6",",,X,03,","23.3",",X,14,","2723.5","W","","","","","351.5",",X","","","","","","","","","","","","","","","","","","","","","18.0",",,,X","","","55",",,,W","35",",,,W","79",",,,W","68",",,,X","6.99",",X","12.62",",,,X","1.36",",,,X","","","","","180",",X","170",",X","","","","","","","15.6",",X","20.1",",X","","","",""
"USW00024127","2013-04","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","-1.87",",,,W","1013.3",",,,W","869.4",",,,W","4.74",",,,W","3.5",",W","0.0","W","0.0",",W","9",",W","7",",W","0",",W","0",",W","0",",W","0",",W","6",",W","0",",W","5",",W","0",",W","5","","","","20130418",",,W","20130430","+,,W","20130415",",,W","","","20130408",",,W","20130428",",,W","-2.7",",W,18,","0",",,W,30,+","3",",,W,15,","15.2",",,W,08,","24.4",",W,28,","2983.6","W","","","","","260.1",",W","","","","","","","","","","","","","","","","","","","","","49.6",",,,W","","","47",",,,W","28",",,,W","71",",,,W","3",",,,W","9.66",",W","15.42",",,,W","3.90",",,,W","","","","","20",",W","40",",W","","","","","","","15.7",",W","19.2",",W","","","",""
"USW00024127","2013-05","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2.26",",,,W","1012.1",",,,W","869.9",",,,W","9.55",",,,W","3.6",",W","37.5","W","37.5",",W","9",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","20",",W","1",",W","2","","","","20130502",",,W","20130531","+,,W","20130501",",,W","1","","20130528",",,W","20130513",",,W","0.6",",W,02,","0",",,W,31,+","0",",T,W,01,","15.2",",,W,28,","33.9",",W,13,","3062.6","W","","","","","79.0",",W","","","","","","","","","","","","","","","","","","","","","32.1",",,,W","","","41",",,,W","23",",,,W","65",",,,W","0",",T,,W","17.00",",W","23.90",",,,W","10.09",",,,W","","","","","110",",W","150",",W","","","","","","","12.5",",W","16.5",",W","","","",""
